M_S0,R_S0,M_C0,R_C0,M_I0,R_I0,SensorMassScalingFactor,SensorMassSpacingFactor,SensorReliabScalingFactor,CompMassScalingFactor,CompMassSpacingFactor,CompReliabScalingFactor,DissimilarComponentPenalty,M_SA,M_SB,M_SC,R_SA,R_SB,R_SC,M_CA,M_CB,M_CC,R_CA,R_CB,R_CC,NS,NC,NA,sensors,computers,Ibin_1,Ibin_2,Ibin_3,Ibin_4,Ibin_5,Ibin_6,Ibin_7,Ibin_8,Ibin_9,Inat_1,Inat_2,Inat_3,m,R,MTTF,Nlinks,Fields,N9
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,49,49,49,48,48,49,48,2,7,4,47,0.999999998,584382472.3,5,,8.766697182
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,49,49,49,48,48,49,49,2,7,5,47,0.999999999,698480054.2,6,,8.844154009
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,49,49,49,49,48,49,49,2,7,7,47,0.999999999,698520030.2,7,,8.844178864
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,48,49,49,48,48,49,49,48,3,1,4,47,0.999999998,534468938.3,4,,8.727922471
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,48,49,49,48,48,49,49,49,3,1,5,47,0.999999998,598338416.8,5,,8.776946888
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,48,49,49,48,49,49,49,49,3,1,7,47,0.999999998,628374148.6,6,,8.79821831
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,48,49,49,49,48,49,48,48,3,2,4,47,0.999999998,534468938.3,4,,8.727922471
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,48,49,49,49,48,49,48,49,3,2,5,47,0.999999998,628342937.7,5,,8.798196739
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,48,49,49,49,49,49,48,49,3,2,7,47,0.999999998,628373797.9,6,,8.798218068
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,48,49,49,49,48,49,49,48,3,3,4,47,0.999999999,718510824.8,5,,8.856433316
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,48,49,49,49,48,49,49,49,3,3,5,47,0.999999999,838892694.5,6,,8.923706413
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,48,49,49,49,49,49,49,49,3,3,7,47,0.999999999,838948952.5,7,,8.923735536
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,48,49,48,48,49,48,49,3,4,1,47,0.999999998,534468906.6,4,,8.727922445
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,48,49,48,49,49,48,49,3,4,3,47,0.999999999,718510767.5,5,,8.856433281
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,49,49,48,48,49,48,48,3,4,4,47,0.999999799,4974333.726,4,,6.696734962
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,49,49,48,48,49,48,49,3,4,5,47,0.999999999,762283455.9,5,,8.882116495
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,49,49,48,49,49,48,49,3,4,7,47,0.999999999,811714752.9,6,,8.90940344
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,48,49,48,48,49,49,49,3,5,1,47,0.999999998,598338059.1,5,,8.776946629
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,48,49,48,49,49,49,49,3,5,3,47,0.999999999,838892225.7,6,,8.92370617
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,49,49,48,48,49,49,48,3,5,4,47,0.999999999,762284230.1,5,,8.882116936
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,49,49,48,48,49,49,49,3,5,5,47,0.999999999,899177296.4,6,,8.953845333
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,49,49,48,49,49,49,49,3,5,7,47,0.999999999,968767302.9,7,,8.986219473
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,48,49,49,48,49,48,49,3,6,1,47,0.999999998,628343025.4,5,,8.798196799
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,48,49,49,49,49,48,49,3,6,3,47,0.999999999,838892850.7,6,,8.923706493
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,49,49,49,48,49,48,48,3,6,4,47,0.999999999,762283455.9,5,,8.882116495
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,49,49,49,48,49,48,49,3,6,5,47,0.999999999,968692287.9,6,,8.986185842
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,49,49,49,49,49,48,49,3,6,7,47,0.999999999,968767302.9,7,,8.986219473
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,48,49,49,48,49,49,49,3,7,1,47,0.999999998,628374455.4,6,,8.798218522
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,48,49,49,49,49,49,49,3,7,3,47,0.999999999,838949812.1,7,,8.923735981
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,49,49,49,48,49,49,48,3,7,4,47,0.999999999,811713582.5,6,,8.909402813
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,49,49,49,48,49,49,49,3,7,5,47,0.999999999,968766990.3,7,,8.986219332
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,48,49,49,49,49,49,49,49,49,3,7,7,47,0.999999999,968839307.4,8,,8.986251751
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,48,48,49,48,49,49,4,1,3,47,0.999999998,534468970,4,,8.727922497
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,48,48,49,48,49,49,4,1,7,47,0.999999998,584382586,5,,8.766697266
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,48,49,48,48,48,49,4,2,1,47,0.999999998,425484017.8,3,,8.628883252
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,48,49,49,48,48,49,4,2,3,47,0.999999998,534468906.6,4,,8.727922445
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,48,49,48,48,48,49,4,2,5,47,0.999999998,558317176.6,4,,8.746880989
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,48,49,49,48,48,49,4,2,7,47,0.999999998,584382282.7,5,,8.766697041
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,48,49,48,48,49,49,4,3,1,47,0.999999998,534468874.9,4,,8.727922419
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,48,49,49,48,49,49,4,3,3,47,0.999999999,718510767.5,5,,8.856433281
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,48,49,48,48,49,48,4,3,4,47,0.999999799,4974333.715,4,,6.696734961
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,48,49,48,48,49,49,4,3,5,47,0.999999999,762283455.9,5,,8.882116495
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,48,49,49,48,49,49,4,3,7,47,0.999999999,811714679.7,6,,8.9094034
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,48,48,49,48,48,49,4,4,3,47,0.999999799,4974333.743,4,,6.696734964
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,48,48,49,48,48,49,4,4,7,47,0.999999799,4974337.685,5,,6.696735308
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,48,48,49,48,49,49,4,5,3,47,0.999999999,762283778.5,5,,8.882116678
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,48,48,49,48,49,49,4,5,7,47,0.999999999,762376623.2,6,,8.882169571
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,48,49,48,48,48,49,4,6,1,47,0.999999998,558317315,4,,8.746881097
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,48,49,49,48,48,49,4,6,3,47,0.999999999,762283455.9,5,,8.882116495
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,48,49,48,48,48,49,4,6,5,47,0.999999999,718609422.1,5,,8.856492907
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,48,49,49,48,48,49,4,6,7,47,0.999999999,762376171.5,6,,8.882169314
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,48,49,48,48,49,49,4,7,1,47,0.999999998,584382586,5,,8.766697266
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,48,49,49,48,49,49,4,7,3,47,0.999999999,811714826,6,,8.909403479
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,48,49,48,48,49,48,4,7,4,47,0.999999799,4974337.663,5,,6.696735306
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,48,49,48,48,49,49,4,7,5,47,0.999999999,762375977.9,6,,8.882169204
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,48,49,49,48,49,49,4,7,7,47,0.999999999,811818127.7,7,,8.909458745
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,48,48,49,49,49,49,5,1,3,47,0.999999998,598338297.6,5,,8.776946802
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,48,48,49,49,49,49,5,1,7,47,0.999999998,661599966.1,6,,8.820595475
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,48,49,48,49,48,49,5,2,1,47,0.999999998,482920023.9,4,,8.683875214
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,48,49,49,49,48,49,5,2,3,47,0.999999998,628342937.7,5,,8.798196739
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,48,49,48,49,48,48,5,2,4,47,0.999999998,558317349.6,4,,8.746881124
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,48,49,48,49,48,49,5,2,5,47,0.999999998,661564881.6,5,,8.820572443
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,48,49,49,49,48,49,5,2,7,47,0.999999999,698479512.5,6,,8.844153672
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,48,49,48,49,49,49,5,3,1,47,0.999999998,598338297.6,5,,8.776946802
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,48,49,49,49,49,49,5,3,3,47,0.999999999,838892381.9,6,,8.923706251
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,48,49,48,49,49,48,5,3,4,47,0.999999999,762283520.4,5,,8.882116531
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,48,49,48,49,49,49,5,3,5,47,0.999999999,899177116.9,6,,8.953845246
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,48,49,49,49,49,49,5,3,7,47,0.999999999,968764593.8,7,,8.986218258
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,48,48,49,49,48,49,5,4,3,47,0.999999999,762283714,5,,8.882116642
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,48,48,49,49,48,49,5,4,7,47,0.999999999,762376300.6,6,,8.882169388
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,48,48,49,49,49,49,5,5,3,47,0.999999999,899176937.3,6,,8.95384516
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,48,48,49,49,49,49,5,5,7,47,0.999999999,899306664.5,7,,8.953907812
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,48,49,48,49,48,49,5,6,1,47,0.999999998,661564784.5,5,,8.82057238
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,48,49,49,49,48,49,5,6,3,47,0.999999999,968691871.2,6,,8.986185656
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,48,49,48,49,48,48,5,6,4,47,0.999999999,718609651.4,5,,8.856493046
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,48,49,48,49,48,49,5,6,5,47,0.999999999,899241302.5,6,,8.953876246
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,48,49,49,49,48,49,5,6,7,47,0.999999999,968841391.6,7,,8.986252685
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,48,49,48,49,49,49,5,7,1,47,0.999999998,661599237.2,6,,8.820594996
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,48,49,49,49,49,49,5,7,3,47,0.999999999,968766677.7,7,,8.986219192
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,48,49,48,49,49,48,5,7,4,47,0.999999999,762376171.5,6,,8.882169314
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,48,49,48,49,49,49,5,7,5,47,0.999999999,899306395.2,7,,8.953907682
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,48,49,49,49,49,49,5,7,7,47,0.999999999,968918931.1,8,,8.986287442
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,49,48,48,48,49,49,6,1,1,47,0.999999599,2493568.284,4,,6.396821353
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,49,48,49,48,49,49,6,1,3,47,0.999999998,628342937.7,5,,8.798196739
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,49,48,48,48,49,48,6,1,4,47,0.999999998,558317315,4,,8.746881097
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,49,48,48,48,49,49,6,1,5,47,0.999999998,661564541.5,5,,8.82057222
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,49,48,49,48,49,49,6,1,7,47,0.999999999,698480433.3,6,,8.844154245
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,49,49,48,48,48,49,6,2,1,47,0.999999998,482920049.8,4,,8.683875237
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,49,49,49,48,48,49,6,2,3,47,0.999999998,598338218.1,5,,8.776946744
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,49,49,48,48,48,49,6,2,5,47,0.999999998,661564833.1,5,,8.820572412
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,49,49,49,48,48,49,6,2,7,47,0.999999998,661599528.8,6,,8.820595188
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,49,49,48,48,49,49,6,3,1,47,0.999999998,628342806.2,5,,8.798196648
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,49,49,49,48,49,49,6,3,3,47,0.999999999,838892538.2,6,,8.923706332
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,49,49,48,48,49,48,6,3,4,47,0.999999999,762283455.9,5,,8.882116495
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,49,49,48,48,49,49,6,3,5,47,0.999999999,968692392.1,6,,8.986185889
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,49,49,49,48,49,49,6,3,7,47,0.999999999,968765531.6,7,,8.986218679
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,49,48,48,48,48,49,6,4,1,47,0.999999998,558317315,4,,8.746881097
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,49,48,49,48,48,49,6,4,3,47,0.999999999,762283843,5,,8.882116715
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,48,48,48,48,49,6,4,5,47,0.999999999,718609422.1,5,,8.856492907
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,48,49,48,48,49,6,4,7,47,0.999999999,762376171.5,6,,8.882169314
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,49,48,48,48,49,49,6,5,1,47,0.999999998,661564250,5,,8.820572029
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,49,48,49,48,49,49,6,5,3,47,0.999999999,968692392.1,6,,8.986185889
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,48,48,48,49,48,6,5,4,47,0.999999999,718609479.4,5,,8.856492942
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,48,48,48,49,49,6,5,5,47,0.999999999,899241302.5,6,,8.953876246
