NS,NC,sensors,computers,Ibin_1,Ibin_2,Ibin_3,Ibin_4,Ibin_5,Ibin_6,Ibin_7,Ibin_8,Ibin_9,m,R,MTTF,Nlinks,N9
3,2,123,220,49,49,48,48,49,49,,,,37,0.999999838,6190068.814,4,6.791695512
3,2,123,220,49,49,49,48,49,49,,,,37,0.999999839,6213123.815,5,6.793310043
3,2,123,220,49,48,48,49,49,49,,,,37,0.999999239,1314907.12,4,6.118895242
3,2,123,220,49,48,49,49,49,49,,,,37,0.999999839,6209267.478,5,6.793040403
3,2,123,220,49,49,48,49,48,49,,,,37,0.999999838,6186241,4,6.79142687
3,2,123,220,49,49,49,49,48,49,,,,37,0.999999839,6209267.461,5,6.793040402
3,2,123,220,49,49,48,49,49,49,,,,37,0.999999839,6197727.094,5,6.792232484
3,2,123,220,49,49,49,49,49,49,,,,37,0.999999839,6220839.306,6,6.793849018
3,2,123,230,48,48,49,49,49,48,,,,42,0.999999719,3558598.938,3,6.551279106
3,2,123,230,48,48,49,49,49,49,,,,42,0.999999719,3562398.66,4,6.55174258
3,2,123,230,48,49,48,49,48,49,,,,42,0.999999519,2079782.081,3,6.318017937
3,2,123,230,48,49,49,49,48,48,,,,42,0.999999619,2625846.428,3,6.419269406
3,2,123,230,48,49,49,49,48,49,,,,42,0.999999919,12330539.28,4,7.090982088
3,2,123,230,48,49,48,49,49,49,,,,42,0.999999519,2080430.196,4,6.318153253
3,2,123,230,48,49,49,49,49,48,,,,42,0.999999919,12307784.19,4,7.09017989
3,2,123,230,48,49,49,49,49,49,,,,42,0.999999919,12353355.75,5,7.091784966
3,2,123,230,49,48,48,48,49,49,,,,42,0.999999319,1469011.766,3,6.167025422
3,2,123,230,49,48,49,48,49,48,,,,42,0.999999719,3559104.795,3,6.551340837
3,2,123,230,49,48,49,48,49,49,,,,42,0.999999919,12322941.85,4,7.090714417
3,2,123,230,49,49,48,48,48,49,,,,42,0.999999819,5515432.425,3,6.741579607
3,2,123,230,49,49,49,48,48,49,,,,42,0.999999819,5533732.163,4,6.743018174
3,2,123,230,49,49,48,48,49,49,,,,42,0.999999919,12277562.22,4,7.089112161
3,2,123,230,49,49,49,48,49,48,,,,42,0.999999719,3562904.457,4,6.551804237
3,2,123,230,49,49,49,48,49,49,,,,42,0.999999919,12368612.32,5,7.092320995
3,2,123,230,49,48,48,49,49,49,,,,42,0.999999319,1469227.187,4,6.167089104
3,2,123,230,49,48,49,49,49,48,,,,42,0.999999919,12292657.66,4,7.089645805
3,2,123,230,49,48,49,49,49,49,,,,42,0.999999919,12338117.31,5,7.091248913
3,2,123,230,49,49,48,49,48,49,,,,42,0.999999919,12270032.91,4,7.088845745
3,2,123,230,49,49,49,49,48,48,,,,42,0.999999619,2627223.819,4,6.419497156
3,2,123,230,49,49,49,49,48,49,,,,42,0.999999919,12360971.02,5,7.092052606
3,2,123,230,49,49,48,49,49,49,,,,42,0.999999919,12292625.94,5,7.089644684
3,2,123,230,49,49,49,49,49,48,,,,42,0.999999919,12338103.42,5,7.091248424
3,2,123,230,49,49,49,49,49,49,,,,42,0.999999919,12383900.39,6,7.092857468
3,2,123,330,48,48,49,49,49,49,,,,47,0.999999859,7105812.551,4,6.851613777
3,2,123,330,48,49,48,49,48,49,,,,47,0.999999759,4151794.61,3,6.618235913
3,2,123,330,48,49,49,49,48,49,,,,47,0.999999959,24390451.67,4,7.387219852
3,2,123,330,48,49,48,49,49,49,,,,47,0.999999759,4154378.705,4,6.618506136
3,2,123,330,48,49,49,49,49,49,,,,47,0.999999959,24479906.49,5,7.388809763
3,2,123,330,49,48,48,48,49,49,,,,47,0.999999659,2934360.661,3,6.467513566
3,2,123,330,49,48,49,48,49,49,,,,47,0.999999959,24390452.53,4,7.387219867
3,2,123,330,49,49,48,48,48,49,,,,47,0.999999859,7090707.537,3,6.850689603
3,2,123,330,49,49,49,48,48,49,,,,47,0.999999859,7105812.528,4,6.851613776
3,2,123,330,49,49,48,48,49,49,,,,47,0.999999959,24301560.39,4,7.385634169
3,2,123,330,49,49,49,48,49,49,,,,47,0.999999959,24479905.76,5,7.38880975
3,2,123,330,49,48,48,49,49,49,,,,47,0.999999659,2935220.491,4,6.467640805
3,2,123,330,49,48,49,49,49,49,,,,47,0.999999959,24449984.74,5,7.388278601
3,2,123,330,49,49,48,49,48,49,,,,47,0.999999959,24272073.95,4,7.385106896
3,2,123,330,49,49,49,49,48,49,,,,47,0.999999959,24449984.27,5,7.388278593
3,2,123,330,49,49,48,49,49,49,,,,47,0.999999959,24360660.18,5,7.386689063
3,2,123,330,49,49,49,49,49,49,,,,47,0.999999959,24539876.64,6,7.389872384
3,2,133,110,48,48,49,49,49,49,,,,36,0.9999985,666721.8939,4,5.823945042
3,2,133,110,48,49,48,49,48,49,,,,36,0.999998499,666389.1707,3,5.823728257
3,2,133,110,48,49,49,49,48,49,,,,36,0.999998999,998628.1332,4,5.999404014
3,2,133,110,48,49,48,49,49,49,,,,36,0.9999985,666721.8939,4,5.823945042
3,2,133,110,48,49,49,49,49,49,,,,36,0.999998999,999375.5149,5,5.999728922
3,2,133,110,49,48,48,48,49,49,,,,36,0.999997501,400139.7091,3,5.602212195
3,2,133,110,49,48,49,48,49,49,,,,36,0.999998999,998628.1326,4,5.999404014
3,2,133,110,49,49,48,48,48,49,,,,36,0.999998499,666389.1707,3,5.823728257
3,2,133,110,49,49,49,48,48,49,,,,36,0.9999985,666721.8937,4,5.823945042
3,2,133,110,49,49,48,48,49,49,,,,36,0.999998999,998628.1338,4,5.999404014
3,2,133,110,49,49,49,48,49,49,,,,36,0.999998999,999375.5146,5,5.999728922
3,2,133,110,49,48,48,49,49,49,,,,36,0.999997501,400179.6412,4,5.602255533
3,2,133,110,49,48,49,49,49,49,,,,36,0.999998999,998876.8871,5,5.999512182
3,2,133,110,49,49,48,49,48,49,,,,36,0.999998998,998130.2502,4,5.999187435
3,2,133,110,49,49,49,49,48,49,,,,36,0.999998999,998876.8871,5,5.999512182
3,2,133,110,49,49,48,49,49,49,,,,36,0.999998999,998876.8858,5,5.999512181
3,2,133,110,49,49,49,49,49,49,,,,36,0.999999,999624.6424,6,5.999837171
3,2,133,120,48,48,49,49,49,48,,,,38,0.9999991,1110525.518,3,6.045528738
3,2,133,120,48,48,49,49,49,49,,,,38,0.9999991,1110895.066,4,6.045673233
3,2,133,120,48,49,48,49,48,49,,,,38,0.9999991,1110525.518,3,6.045528738
3,2,133,120,48,49,49,49,48,48,,,,38,0.999999,999975.1254,3,5.999989414
3,2,133,120,48,49,49,49,48,49,,,,38,0.999999599,2494237.343,4,6.396937864
3,2,133,120,48,49,48,49,49,49,,,,38,0.9999991,1110895.066,4,6.045673233
3,2,133,120,48,49,49,49,49,48,,,,38,0.999999599,2494237.342,4,6.396937864
3,2,133,120,48,49,49,49,49,49,,,,38,0.999999599,2496102.304,5,6.397262468
3,2,133,120,49,48,48,48,49,49,,,,38,0.9999981,526350.0907,3,5.721275115
3,2,133,120,49,48,49,48,49,48,,,,38,0.999999399,1664102.961,3,6.221180324
3,2,133,120,49,48,49,48,49,49,,,,38,0.999999599,2492372.369,4,6.396613015
3,2,133,120,49,49,48,48,48,49,,,,38,0.999999399,1664102.962,3,6.221180324
3,2,133,120,49,49,49,48,48,49,,,,38,0.9999994,1666180.613,4,6.221722207
3,2,133,120,49,49,48,48,49,49,,,,38,0.999999599,2492372.371,4,6.396613015
3,2,133,120,49,49,49,48,49,48,,,,38,0.9999994,1666180.613,4,6.221722207
3,2,133,120,49,49,49,48,49,49,,,,38,0.9999996,2497035.817,5,6.397424859
3,2,133,120,49,48,48,49,49,49,,,,38,0.9999981,526377.7276,4,5.721297917
3,2,133,120,49,48,49,49,49,48,,,,38,0.999999599,2491131.846,4,6.396396801
3,2,133,120,49,48,49,49,49,49,,,,38,0.999999599,2492992.16,5,6.396721
3,2,133,120,49,49,48,49,48,49,,,,38,0.999999599,2491131.846,4,6.396396801
3,2,133,120,49,49,49,49,48,48,,,,38,0.999999,1000224.7,4,6.000097792
3,2,133,120,49,49,49,49,48,49,,,,38,0.999999599,2495790.653,5,6.397208241
3,2,133,120,49,49,48,49,49,49,,,,38,0.999999599,2492992.164,5,6.396721
3,2,133,120,49,49,49,49,49,48,,,,38,0.999999599,2495790.658,5,6.397208242
3,2,133,120,49,49,49,49,49,49,,,,38,0.9999996,2497657.928,6,6.397533045
3,2,133,130,48,48,49,49,49,48,,,,43,0.9999993,1427705.331,3,6.154638733
3,2,133,130,48,48,49,49,49,49,,,,43,0.9999993,1428010.688,4,6.15473161
3,2,133,130,48,49,48,49,48,49,,,,43,0.9999993,1427705.331,3,6.154638733
3,2,133,130,48,49,49,49,48,48,,,,43,0.9999995,1998702.342,3,6.30074823
3,2,133,130,48,49,49,49,48,49,,,,43,0.999999799,4980715.415,4,6.697291772
3,2,133,130,48,49,48,49,49,49,,,,43,0.9999993,1428010.688,4,6.15473161
3,2,133,130,48,49,49,49,49,48,,,,43,0.999999799,4980715.415,4,6.697291772
3,2,133,130,48,49,49,49,49,49,,,,43,0.999999799,4984433.717,5,6.697615869
3,2,133,130,49,48,48,48,49,49,,,,43,0.9999983,588191.7176,3,5.769519274
3,2,133,130,49,48,49,48,49,48,,,,43,0.999999699,3321989.342,3,6.5213983
3,2,133,130,49,48,49,48,49,49,,,,43,0.999999799,4970812.14,4,6.696427394
3,2,133,130,49,49,48,48,48,49,,,,43,0.999999699,3321989.343,3,6.5213983
3,2,133,130,49,49,49,48,48,49,,,,43,0.9999997,3330280.914,4,6.522480934
3,2,133,130,49,49,48,48,49,49,,,,43,0.999999799,4970812.118,4,6.696427392
3,2,133,130,49,49,49,48,49,48,,,,43,0.9999997,3330280.905,4,6.522480932
3,2,133,130,49,49,49,48,49,49,,,,43,0.9999998,4989400.158,5,6.69804838
3,2,133,130,49,48,48,49,49,49,,,,43,0.9999983,588208.9736,4,5.769532015
3,2,133,130,49,48,49,49,49,48,,,,43,0.999999799,4968344.934,4,6.696211783
3,2,133,130,49,48,49,49,49,49,,,,43,0.999999799,4972044.811,5,6.696535078
3,2,133,130,49,49,48,49,48,49,,,,43,0.999999799,4968344.934,4,6.696211783
3,2,133,130,49,49,49,49,48,48,,,,43,0.9999995,1999699.845,4,6.300964922
3,2,133,130,49,49,49,49,48,49,,,,43,0.999999799,4986914.469,5,6.697831963
3,2,133,130,49,49,48,49,49,49,,,,43,0.999999799,4972044.803,5,6.696535077
3,2,133,130,49,49,49,49,49,48,,,,43,0.999999799,4986914.439,5,6.697831961
3,2,133,130,49,49,49,49,49,49,,,,43,0.9999998,4990642.017,6,6.698156462
3,2,133,220,48,48,49,49,49,49,,,,40,0.99999964,2775504.06,4,6.443341945
3,2,133,220,48,49,48,49,48,49,,,,40,0.999999639,2773197.032,3,6.442980805
3,2,133,220,48,49,49,49,48,49,,,,40,0.999999839,6219889.775,4,6.793782723
3,2,133,220,48,49,48,49,49,49,,,,40,0.99999964,2775504.059,4,6.443341945
3,2,133,220,48,49,49,49,49,49,,,,40,0.99999984,6231507.129,5,6.794593131
3,2,133,220,49,48,48,48,49,49,,,,40,0.99999924,1315382.831,3,6.119052334
3,2,133,220,49,48,49,48,49,49,,,,40,0.999999839,6219889.831,4,6.793782727
3,2,133,220,49,49,48,48,48,49,,,,40,0.999999639,2773197.032,3,6.442980805
3,2,133,220,49,49,49,48,48,49,,,,40,0.99999964,2775504.061,4,6.443341945
3,2,133,220,49,49,48,48,49,49,,,,40,0.999999839,6219889.801,4,6.793782725
3,2,133,220,49,49,49,48,49,49,,,,40,0.99999984,6231507.116,5,6.79459313
3,2,133,220,49,48,48,49,49,49,,,,40,0.99999924,1315555.55,4,6.119109356
3,2,133,220,49,48,49,49,49,49,,,,40,0.999999839,6223753.572,5,6.794052423
3,2,133,220,49,49,48,49,48,49,,,,40,0.999999839,6212165.066,4,6.793243022
3,2,133,220,49,49,49,49,48,49,,,,40,0.999999839,6223753.516,5,6.79405242
3,2,133,220,49,49,48,49,49,49,,,,40,0.999999839,6223753.533,5,6.794052421
3,2,133,220,49,49,49,49,49,49,,,,40,0.99999984,6235385.304,6,6.79486333
3,2,133,230,48,48,49,49,49,48,,,,45,0.99999972,3565256.162,3,6.5520908
3,2,133,230,48,48,49,49,49,49,,,,45,0.99999972,3567162.116,4,6.552322908
3,2,133,230,48,49,48,49,48,49,,,,45,0.99999972,3565256.161,3,6.5520908
3,2,133,230,48,49,49,49,48,48,,,,45,0.99999962,2629123.985,3,6.41981115
3,2,133,230,48,49,49,49,48,49,,,,45,0.999999919,12403147.14,4,7.093531913
3,2,133,230,48,49,48,49,49,49,,,,45,0.99999972,3567162.116,4,6.552322908
3,2,133,230,48,49,49,49,49,48,,,,45,0.999999919,12403147.14,4,7.093531913
3,2,133,230,48,49,49,49,49,49,,,,45,0.99999992,12426244.91,5,7.094339927
3,2,133,230,49,48,48,48,49,49,,,,45,0.99999932,1469928.958,3,6.167296493
3,2,133,230,49,48,49,48,49,48,,,,45,0.999999819,5536033.916,3,6.743198781
3,2,133,230,49,48,49,48,49,49,,,,45,0.999999919,12387782.32,4,7.092993583
3,2,133,230,49,49,48,48,48,49,,,,45,0.999999819,5536033.913,3,6.743198781
3,2,133,230,49,49,49,48,48,49,,,,45,0.99999982,5545237.06,4,6.743920156
3,2,133,230,49,49,48,48,49,49,,,,45,0.999999919,12387782.32,4,7.092993583
3,2,133,230,49,49,49,48,49,48,,,,45,0.99999982,5545237.056,4,6.743920156
3,2,133,230,49,49,49,48,49,49,,,,45,0.99999992,12433958.93,5,7.094609446
3,2,133,230,49,48,48,49,49,49,,,,45,0.99999932,1470036.795,4,6.167328353
3,2,133,230,49,48,49,49,49,48,,,,45,0.999999919,12372461.79,4,7.092456139
3,2,133,230,49,48,49,49,49,49,,,,45,0.999999919,12395445.59,5,7.093262161
3,2,133,230,49,49,48,49,48,49,,,,45,0.999999919,12372461.84,4,7.092456141
3,2,133,230,49,49,49,49,48,48,,,,45,0.99999962,2629814.223,4,6.419925152
3,2,133,230,49,49,49,49,48,49,,,,45,0.999999919,12418523.92,5,7.094069996
3,2,133,230,49,49,48,49,49,49,,,,45,0.999999919,12395445.47,5,7.093262157
3,2,133,230,49,49,49,49,49,48,,,,45,0.999999919,12418523.96,5,7.094069997
3,2,133,230,49,49,49,49,49,49,,,,45,0.99999992,12441678.75,6,7.094879001
3,2,133,330,48,48,49,49,49,49,,,,50,0.99999986,7124793.993,4,6.852772342
3,2,133,330,48,49,48,49,48,49,,,,50,0.999999859,7117193.06,3,6.852308777
3,2,133,330,48,49,49,49,48,49,,,,50,0.999999959,24645832.88,4,7.391743508
3,2,133,330,48,49,48,49,49,49,,,,50,0.99999986,7124793.971,4,6.852772341
3,2,133,330,48,49,49,49,49,49,,,,50,0.99999996,24737217.97,5,7.393350865
3,2,133,330,49,48,48,48,49,49,,,,50,0.99999966,2938023.298,3,6.468055309
3,2,133,330,49,48,49,48,49,49,,,,50,0.999999959,24645833.15,4,7.391743513
3,2,133,330,49,49,48,48,48,49,,,,50,0.999999859,7117193.06,3,6.852308777
3,2,133,330,49,49,49,48,48,49,,,,50,0.99999986,7124794.021,4,6.852772344
3,2,133,330,49,49,48,48,49,49,,,,50,0.999999959,24645832.54,4,7.391743502
3,2,133,330,49,49,49,48,49,49,,,,50,0.99999996,24737218.72,5,7.393350878
3,2,133,330,49,48,48,49,49,49,,,,50,0.99999966,2938454.227,4,6.468119004
3,2,133,330,49,48,49,49,49,49,,,,50,0.999999959,24676189.08,5,7.392278098
3,2,133,330,49,49,48,49,48,49,,,,50,0.999999959,24585252.44,4,7.390674681
3,2,133,330,49,49,49,49,48,49,,,,50,0.999999959,24676189.62,5,7.392278108
3,2,133,330,49,49,48,49,49,49,,,,50,0.999999959,24676189.29,5,7.392278102
3,2,133,330,49,49,49,49,49,49,,,,50,0.99999996,24767800.6,6,7.393887451
3,2,222,110,48,48,49,49,49,49,,,,24,0.999998,499999.7498,4,5.698970221
3,2,222,110,48,49,48,49,48,49,,,,24,0.999997999,499750.3739,3,5.698753562
3,2,222,110,48,49,49,49,48,49,,,,24,0.999998997,997012.4481,4,5.998700798
3,2,222,110,48,49,48,49,49,49,,,,24,0.999998,499999.7498,4,5.698970221
3,2,222,110,48,49,49,49,49,49,,,,24,0.999998998,998005.4834,5,5.999133145
3,2,222,110,49,48,48,48,49,49,,,,24,0.999997999,499750.3739,3,5.698753562
3,2,222,110,49,48,49,48,49,49,,,,24,0.999998997,997012.4477,4,5.998700798
3,2,222,110,49,49,48,48,48,49,,,,24,0.999997999,499750.374,3,5.698753562
3,2,222,110,49,49,49,48,48,49,,,,24,0.999998,499999.7499,4,5.698970221
3,2,222,110,49,49,48,48,49,49,,,,24,0.999998997,997012.4481,4,5.998700798
3,2,222,110,49,49,49,48,49,49,,,,24,0.999998998,998005.4837,5,5.999133145
3,2,222,110,49,48,48,49,49,49,,,,24,0.999998,499999.7501,4,5.698970222
3,2,222,110,49,48,49,49,49,49,,,,24,0.999998998,998005.4834,5,5.999133145
3,2,222,110,49,49,48,49,48,49,,,,24,0.999998997,997012.4485,4,5.998700799
3,2,222,110,49,49,49,49,48,49,,,,24,0.999998998,998005.4838,5,5.999133145
3,2,222,110,49,49,48,49,49,49,,,,24,0.999998998,998005.4841,5,5.999133145
3,2,222,110,49,49,49,49,49,49,,,,24,0.999998999,999000.4993,6,5.999565923
3,2,222,120,48,48,49,49,49,48,,,,35,0.999998599,713776.2914,3,5.853562423
3,2,222,120,48,48,49,49,49,49,,,,35,0.999998599,713979.7326,4,5.853686188
3,2,222,120,48,49,48,49,48,49,,,,35,0.999998599,713776.2913,3,5.853562423
3,2,222,120,48,49,49,49,48,48,,,,35,0.999999198,1247507.291,3,6.096043267
3,2,222,120,48,49,49,49,48,49,,,,35,0.999999598,2485102.548,4,6.395344402
3,2,222,120,48,49,48,49,49,49,,,,35,0.999998599,713979.7329,4,5.853686188
3,2,222,120,48,49,49,49,49,48,,,,35,0.999999598,2485102.548,4,6.395344402
3,2,222,120,48,49,49,49,49,49,,,,35,0.999999598,2487570.359,5,6.395775461
3,2,222,120,49,48,48,48,49,49,,,,35,0.999998599,713776.2913,3,5.853562423
3,2,222,120,49,48,49,48,49,48,,,,35,0.999999198,1247507.291,3,6.096043267
3,2,222,120,49,48,49,48,49,49,,,,35,0.999999598,2485102.547,4,6.395344402
3,2,222,120,49,49,48,48,48,49,,,,35,0.999999198,1247507.291,3,6.096043267
3,2,222,120,49,49,49,48,48,49,,,,35,0.999999199,1249063.326,4,6.096584631
3,2,222,120,49,49,48,48,49,49,,,,35,0.999999598,2485102.549,4,6.395344402
3,2,222,120,49,49,49,48,49,48,,,,35,0.999999199,1249063.327,4,6.096584631
3,2,222,120,49,49,49,48,49,49,,,,35,0.999999599,2491284.992,5,6.396423499
3,2,222,120,49,48,48,49,49,49,,,,35,0.999998599,713979.7328,4,5.853686188
3,2,222,120,49,48,49,49,49,48,,,,35,0.999999598,2485102.551,4,6.395344402
3,2,222,120,49,48,49,49,49,49,,,,35,0.999999598,2487570.357,5,6.39577546
3,2,222,120,49,49,48,49,48,49,,,,35,0.999999598,2485102.549,4,6.395344402
3,2,222,120,49,49,49,49,48,48,,,,35,0.999999199,1249063.328,4,6.096584632
3,2,222,120,49,49,49,49,48,49,,,,35,0.999999599,2491284.985,5,6.396423498
3,2,222,120,49,49,48,49,49,49,,,,35,0.999999598,2487570.357,5,6.39577546
3,2,222,120,49,49,49,49,49,48,,,,35,0.999999599,2491284.989,5,6.396423498
3,2,222,120,49,49,49,49,49,49,,,,35,0.999999599,2493765.105,6,6.396855631
3,2,222,130,48,48,49,49,49,48,,,,40,0.999998799,832639.9376,3,5.920457499
3,2,222,130,48,48,49,49,49,49,,,,40,0.999998799,832778.3412,4,5.920529682
3,2,222,130,48,49,48,49,48,49,,,,40,0.999998799,832639.9377,3,5.920457499
3,2,222,130,48,49,49,49,48,48,,,,40,0.999999598,2488808.568,3,6.395991581
3,2,222,130,48,49,49,49,48,49,,,,40,0.999999798,4945637.043,4,6.694222285
3,2,222,130,48,49,48,49,49,49,,,,40,0.999998799,832778.3415,4,5.920529682
3,2,222,130,48,49,49,49,49,48,,,,40,0.999999798,4945637.043,4,6.694222285
3,2,222,130,48,49,49,49,49,49,,,,40,0.999999798,4950523.974,5,6.694651212
3,2,222,130,49,48,48,48,49,49,,,,40,0.999998799,832639.9378,3,5.920457499
3,2,222,130,49,48,49,48,49,48,,,,40,0.999999598,2488808.568,3,6.395991581
3,2,222,130,49,48,49,48,49,49,,,,40,0.999999798,4945637.07,4,6.694222287
3,2,222,130,49,49,48,48,48,49,,,,40,0.999999598,2488808.568,3,6.395991581
3,2,222,130,49,49,49,48,48,49,,,,40,0.999999599,2495010.725,4,6.397072504
3,2,222,130,49,49,48,48,49,49,,,,40,0.999999798,4945637.041,4,6.694222284
3,2,222,130,49,49,49,48,49,48,,,,40,0.999999599,2495010.725,4,6.397072504
3,2,222,130,49,49,49,48,49,49,,,,40,0.999999799,4970188.3,5,6.696372886
3,2,222,130,49,48,48,49,49,49,,,,40,0.999998799,832778.3413,4,5.920529682
3,2,222,130,49,48,49,49,49,48,,,,40,0.999999798,4945637.038,4,6.694222284
3,2,222,130,49,48,49,49,49,49,,,,40,0.999999798,4950524.004,5,6.694651215
3,2,222,130,49,49,48,49,48,49,,,,40,0.999999798,4945637.043,4,6.694222285
3,2,222,130,49,49,49,49,48,48,,,,40,0.999999599,2495010.722,4,6.397072503
3,2,222,130,49,49,49,49,48,49,,,,40,0.999999799,4970188.311,5,6.696372887
3,2,222,130,49,49,48,49,49,49,,,,40,0.999999798,4950523.958,5,6.69465121
3,2,222,130,49,49,49,49,49,48,,,,40,0.999999799,4970188.303,5,6.696372887
3,2,222,130,49,49,49,49,49,49,,,,40,0.999999799,4975123.909,6,6.696803945
3,2,222,220,48,48,49,49,49,49,,,,28,0.999999439,1783040.498,4,6.251161329
3,2,222,220,48,49,48,49,48,49,,,,28,0.999999439,1781771.488,3,6.250852127
3,2,222,220,48,49,49,49,48,49,,,,28,0.999999838,6180512.004,4,6.791024489
3,2,222,220,48,49,48,49,49,49,,,,28,0.999999439,1783040.498,4,6.251161329
3,2,222,220,48,49,49,49,49,49,,,,28,0.999999839,6195807.848,5,6.792097975
3,2,222,220,49,48,48,48,49,49,,,,28,0.999999439,1781771.487,3,6.250852127
3,2,222,220,49,48,49,48,49,49,,,,28,0.999999838,6180511.983,4,6.791024488
3,2,222,220,49,49,48,48,48,49,,,,28,0.999999439,1781771.488,3,6.250852127
3,2,222,220,49,49,49,48,48,49,,,,28,0.999999439,1783040.497,4,6.251161329
3,2,222,220,49,49,48,48,49,49,,,,28,0.999999838,6180511.991,4,6.791024488
3,2,222,220,49,49,49,48,49,49,,,,28,0.999999839,6195807.891,5,6.792097978
3,2,222,220,49,48,48,49,49,49,,,,28,0.999999439,1783040.499,4,6.251161329
3,2,222,220,49,48,49,49,49,49,,,,28,0.999999839,6195807.857,5,6.792097976
3,2,222,220,49,49,48,49,48,49,,,,28,0.999999838,6180511.995,4,6.791024489
3,2,222,220,49,49,49,49,48,49,,,,28,0.999999839,6195807.874,5,6.792097977
3,2,222,220,49,49,48,49,49,49,,,,28,0.999999839,6195807.895,5,6.792097979
3,2,222,220,49,49,49,49,49,49,,,,28,0.999999839,6211179.629,6,6.793174124
3,2,222,230,48,48,49,49,49,48,,,,42,0.999999519,2078485.976,3,6.317747203
3,2,222,230,48,48,49,49,49,49,,,,42,0.999999519,2079349.143,4,6.317927522
3,2,222,230,48,49,48,49,48,49,,,,42,0.999999519,2078485.976,3,6.317747203
3,2,222,230,48,49,49,49,48,48,,,,42,0.999999719,3554678.932,3,6.550800441
3,2,222,230,48,49,49,49,48,49,,,,42,0.999999918,12255015.63,4,7.088313887
3,2,222,230,48,49,48,49,49,49,,,,42,0.999999519,2079349.143,4,6.317927522
3,2,222,230,48,49,49,49,49,48,,,,42,0.999999918,12255015.63,4,7.088313887
3,2,222,230,48,49,49,49,49,49,,,,42,0.999999919,12285084.36,5,7.089378161
3,2,222,230,49,48,48,48,49,49,,,,42,0.999999519,2078485.976,3,6.317747203
3,2,222,230,49,48,49,48,49,48,,,,42,0.999999719,3554678.926,3,6.550800441
3,2,222,230,49,48,49,48,49,49,,,,42,0.999999918,12255015.63,4,7.088313887
3,2,222,230,49,49,48,48,48,49,,,,42,0.999999719,3554678.926,3,6.550800441
3,2,222,230,49,49,49,48,48,49,,,,42,0.999999719,3559734.341,4,6.551417649
3,2,222,230,49,49,48,48,49,49,,,,42,0.999999918,12255015.55,4,7.088313884
3,2,222,230,49,49,49,48,49,48,,,,42,0.999999719,3559734.339,4,6.551417649
3,2,222,230,49,49,49,48,49,49,,,,42,0.999999919,12315312.84,5,7.090445466
3,2,222,230,49,48,48,49,49,49,,,,42,0.999999519,2079349.147,4,6.317927523
3,2,222,230,49,48,49,49,49,48,,,,42,0.999999918,12255015.63,4,7.088313887
3,2,222,230,49,48,49,49,49,49,,,,42,0.999999919,12285084.28,5,7.089378158
3,2,222,230,49,49,48,49,48,49,,,,42,0.999999918,12255015.63,4,7.088313887
3,2,222,230,49,49,49,49,48,48,,,,42,0.999999719,3559734.339,4,6.551417649
3,2,222,230,49,49,49,49,48,49,,,,42,0.999999919,12315312.86,5,7.090445467
3,2,222,230,49,49,48,49,49,49,,,,42,0.999999919,12285084.29,5,7.089378158
3,2,222,230,49,49,49,49,49,48,,,,42,0.999999919,12315312.79,5,7.090445464
3,2,222,230,49,49,49,49,49,49,,,,42,0.999999919,12345678.44,6,7.091514979
3,2,222,330,48,48,49,49,49,49,,,,38,0.999999759,4150069.332,4,6.618055405
3,2,222,330,48,49,48,49,48,49,,,,38,0.999999759,4146631.713,3,6.617695517
3,2,222,330,48,49,49,49,48,49,,,,38,0.999999959,24154868.71,4,7.38300469
3,2,222,330,48,49,48,49,49,49,,,,38,0.999999759,4150069.334,4,6.618055405
3,2,222,330,48,49,49,49,49,49,,,,38,0.999999959,24271984.87,5,7.385105302
3,2,222,330,49,48,48,48,49,49,,,,38,0.999999759,4146631.717,3,6.617695518
3,2,222,330,49,48,49,48,49,49,,,,38,0.999999959,24154868.26,4,7.383004682
3,2,222,330,49,49,48,48,48,49,,,,38,0.999999759,4146631.713,3,6.617695517
3,2,222,330,49,49,49,48,48,49,,,,38,0.999999759,4150069.334,4,6.618055405
3,2,222,330,49,49,48,48,49,49,,,,38,0.999999959,24154869.1,4,7.383004697
3,2,222,330,49,49,49,48,49,49,,,,38,0.999999959,24271984.8,5,7.3851053
3,2,222,330,49,48,48,49,49,49,,,,38,0.999999759,4150069.338,4,6.618055405
3,2,222,330,49,48,49,49,49,49,,,,38,0.999999959,24271984.87,5,7.385105302
3,2,222,330,49,49,48,49,48,49,,,,38,0.999999959,24154868.71,4,7.38300469
3,2,222,330,49,49,49,49,48,49,,,,38,0.999999959,24271985,5,7.385105304
3,2,222,330,49,49,48,49,49,49,,,,38,0.999999959,24271984.41,5,7.385105293
3,2,222,330,49,49,49,49,49,49,,,,38,0.999999959,24390242.31,6,7.387216124
3,2,223,110,48,48,49,49,49,49,,,,36,0.9999985,666666.3891,4,5.823908886
3,2,223,110,48,49,48,49,48,49,,,,36,0.999998,499999.8749,3,5.69897033
3,2,223,110,48,49,49,49,48,49,,,,36,0.999998999,998503.7399,4,5.999349913
3,2,223,110,48,49,48,49,49,49,,,,36,0.999998001,500124.6563,4,5.6990787
3,2,223,110,48,49,49,49,49,49,,,,36,0.999998999,999001.4974,5,5.999566357
3,2,223,110,49,48,48,48,49,49,,,,36,0.999998,499999.8749,3,5.69897033
3,2,223,110,49,48,49,48,49,49,,,,36,0.999998999,998503.7408,4,5.999349914
