sma0,sma1,sma2,sma3,sma4,sma5,sma6,sma7,sma8,sma9,sma10,sma11,sma12,sma13,sma14,sma15,sma16,sma17,sma18,sma19,inc0,inc1,inc2,inc3,inc4,inc5,inc6,inc7,inc8,inc9,inc10,inc11,inc12,inc13,inc14,inc15,inc16,inc17,inc18,inc19,raan0,raan1,raan2,raan3,raan4,raan5,raan6,raan7,raan8,raan9,raan10,raan11,raan12,raan13,raan14,raan15,raan16,raan17,raan18,raan19,ta0,ta1,ta2,ta3,ta4,ta5,ta6,ta7,ta8,ta9,ta10,ta11,ta12,ta13,ta14,ta15,ta16,ta17,ta18,ta19,mean_resp,num_sats,avg_sma
6862173.601659417,6950681.099151275,7363071.797828699,7056270.1644979585,6887300.758131995,6820991.42383005,7117949.560565208,6890758.921423691,7214620.924828578,6946341.192774691,7083241.997271913,6865151.038947446,6795656.02619594,6833320.727687858,null,null,null,null,null,null,1.1616904519876967,0.5664747738787569,0.5840508123987906,0.5964733156499034,1.109208162611111,1.1919695863170836,0.5815648969316957,0.6662041645273027,1.7180664005379567,0.8603679701898725,1.109208162611111,0.600055460270301,1.1661669378457857,1.109208162611111,null,null,null,null,null,null,4.946795825225039,5.866580009841302,1.6099282231106526,2.925255873889799,4.162583010977512,3.2556960178583894,4.004407698307743,6.2013835983068,3.896957075216214,0.7256004889465982,2.308603773711328,4.049284545754944,5.662058572894778,4.588882315867497,null,null,null,null,null,null,0.23522528763006623,2.931670969173847,5.9237107412167855,1.0608273238093466,5.409121560361305,0.7025649469563132,6.17351056509143,3.7052132976521746,2.8830318496525513,4.337512275522348,1.3214540398833794,4.60372866502221,2.446709489229825,2.329024577546908,null,null,null,null,null,null,2188.8472653534914,14.0,6977680.659628194,0.0
6788757.384025499,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.6421694431984823,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.567990967864446,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.8659864815424334,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30969.964158508526,1.0,6788757.384025499,0.0
6782921.817915886,6862475.084479289,6779076.5877846,7000561.832577054,6822174.215209744,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.7383435037763866,0.5645118576322612,1.5511132585672134,0.7566650693197211,0.5448181348094971,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.419872610004746,5.893171143102064,0.8436469991829573,1.2228538477418172,4.0842202293480225,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.816092812482372,4.24658121518025,1.2964775782491964,5.402115658041803,2.0459808718544066,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6892.851662866973,5.0,6849441.907593315,0.0
6835510.763871087,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.528627225575323,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.536146402548417,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.3152431937610196,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27109.630188446885,1.0,6835510.763871087,0.0
6952400.2741382625,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.5911877260993511,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.214362946142857,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.1415762867464085,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23595.1966181593,1.0,6952400.2741382625,0.0
6898718.126736005,7012110.864088635,6827863.537392472,6876963.73048183,7371997.798385013,6988166.086399264,6886190.687472753,7121043.897713939,7001836.823401754,7034935.546064757,6981721.633272451,7007042.862906562,7012881.259453441,null,null,null,null,null,null,null,1.307677843994458,0.8372038319281059,0.5795766290454949,0.878985933980229,0.6176498820887132,1.4473036243228663,1.444326431116084,0.5247054496192737,0.8268472265725106,1.613646390712744,0.6286320323182659,0.8190234815405786,0.824703127991911,null,null,null,null,null,null,null,4.001706994274082,0.9632901720812606,2.0246928529180113,2.3644614247517226,3.05440801074647,1.7799139021115,3.5469755423953675,4.09954201135313,4.6282064641705665,2.320109765428535,0.9967149897213943,0.21877176523112307,5.832339818494504,null,null,null,null,null,null,null,4.184417186275459,3.7198630189319415,0.8734282103656081,3.2354019050527336,2.7586638430102717,5.847970056216875,5.0960833922792705,0.7637841495662079,6.144427874610862,5.542089641817172,3.9359366699862455,4.09109370261531,0.6909003801362816,null,null,null,null,null,null,null,2315.4551910614964,13.0,7001651.757982221,0.0
7329655.162683318,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.6955805423366022,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.0707396492503065,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.271730421533226,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19261.175398454707,1.0,7329655.162683318,0.0
6862173.601659417,6950681.099151275,7363071.797828699,7056270.1644979585,6887300.758131995,6820991.42383005,7117949.560565208,6890758.921423691,7149035.608023958,6946341.192774691,7083241.997271913,6865151.038947446,6795656.02619594,6833320.727687858,null,null,null,null,null,null,1.1616904519876967,0.5664747738787569,0.5840508123987906,0.5964733156499034,1.109208162611111,1.1919695863170836,0.5815648969316957,0.6662041645273027,0.6944077588510515,0.8603679701898725,1.109208162611111,0.600055460270301,1.1661669378457857,1.109208162611111,null,null,null,null,null,null,4.946795825225039,5.866580009841302,1.6099282231106526,2.925255873889799,4.162583010977512,3.2556960178583894,4.004407698307743,6.2013835983068,3.896957075216214,0.7256004889465982,2.308603773711328,4.049284545754944,5.662058572894778,4.588882315867497,null,null,null,null,null,null,0.23522528763006623,2.931670969173847,5.9237107412167855,1.0608273238093466,5.409121560361305,0.7025649469563132,6.17351056509143,3.7052132976521746,2.4097031079766613,4.337512275522348,1.3214540398833794,4.60372866502221,2.446709489229825,2.329024577546908,null,null,null,null,null,null,2191.2327238489524,14.0,6972995.9941421505,0.0
6977712.88943595,7369286.7796441065,6882831.478213317,6905090.9459153805,6867763.704692362,7141408.3898938345,6937378.595526817,6926365.317520786,6991278.494956049,7058944.026834136,null,null,null,null,null,null,null,null,null,null,0.5663644506200631,0.6522270193116041,0.6972836254924659,0.9161200980474781,0.7193101980801095,0.605479101757657,0.5314051087682428,0.5550316008263723,0.588895066600461,0.7978399034403467,null,null,null,null,null,null,null,null,null,null,2.8942229457576305,0.20773631040558532,4.325161253651897,1.6351439258277871,4.658205408659416,1.6173893755053514,3.7512615566801264,2.0956078077600124,6.020667130888289,4.7879531726952616,null,null,null,null,null,null,null,null,null,null,1.8925687074221096,2.504589094609323,5.961696884376707,3.7418728608233396,0.17422710368680194,4.564087672759559,2.6318513061056645,0.4480792741157607,5.852763271132358,5.073848041591858,null,null,null,null,null,null,null,null,null,null,2527.2826777847895,10.0,7005806.062263274,0.0
7001365.437968106,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.6394183834694664,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.8722836487272256,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.8685507145098588,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21884.28703955656,1.0,7001365.437968106,0.0
7202354.231390362,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.6993645996471143,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.09078441380709,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.5977874674112136,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20406.874437183986,1.0,7202354.231390362,0.0
6832834.359742934,7224136.635478837,6784975.101382057,7073362.59031373,6972044.8257749565,7033305.7467453955,6797577.6739843115,6810541.26783932,6873777.540374254,null,null,null,null,null,null,null,null,null,null,null,1.7401788078059082,1.2428463656840318,0.6733785363856708,0.8087480776712828,0.587958774273468,0.6506164308246455,0.722523212660203,0.7899629295374256,0.6108599748865031,null,null,null,null,null,null,null,null,null,null,null,3.82285521439908,5.916453632394967,0.5066353616312794,1.1882059915772567,3.1295182872807787,1.9624129835540185,3.410761714689012,5.59738967302851,5.577567582375474,null,null,null,null,null,null,null,null,null,null,null,2.090508398876625,3.840876640223396,2.144370713549895,4.751881937836826,0.6629649313633135,2.8284519004695245,0.1542600673005557,0.15930245872241253,2.8613144837825564,null,null,null,null,null,null,null,null,null,null,null,3614.480859150898,9.0,6933617.304626199,0.0
6819264.6550769685,7343544.559640308,6882831.478213317,6908218.909127699,6866746.250681524,7141743.678370004,6797289.292969746,6923707.935232002,7320931.516607646,6938520.003035441,null,null,null,null,null,null,null,null,null,null,0.57375396505028,0.5546319769693676,0.6978873024333788,0.9269614962017457,0.7164321120539299,0.605479101757657,1.6045082047590657,0.531915706409728,0.6884756113052652,0.6730059934953236,null,null,null,null,null,null,null,null,null,null,5.305878990093296,0.18943051892976348,0.9521897720640062,1.6351439258277871,4.993051823302639,1.6173893755053514,3.562117496277698,2.0956078077600124,3.9858650859128204,4.7879531726952616,null,null,null,null,null,null,null,null,null,null,2.0481793148822667,5.3079674872238325,5.961696884376707,3.7418728608233396,0.16765861469514823,4.564087672759559,2.6097402267571685,1.624206291136426,5.852763271132358,4.529688759025214,null,null,null,null,null,null,null,null,null,null,2568.2425456286524,10.0,6994279.827895465,0.0
6812177.756692752,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.5290758125414338,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.988032022294982,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.5582128804113071,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28314.094236121884,1.0,6812177.756692752,0.0
7318113.894468919,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.7108789223614983,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.4859390426578103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.768853182080517,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19283.140685856935,1.0,7318113.894468919,0.0
7159958.493077588,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.7059220066513753,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.765200885114046,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.4202601656667992,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20898.234825320706,1.0,7159958.493077588,0.0
7335515.6963584395,7250064.35854046,7179856.509593923,7280289.654113485,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.5382490583948204,0.6243774434729106,0.6522048456164712,0.5604094689636342,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.102389760729053,5.9966426754163695,2.513974858141485,4.662420673496783,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.5228792159724811,5.311363802585437,5.10759214248486,2.4193961994661044,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4032.987188069509,4.0,7261431.554651577,0.0
6878545.714223546,7363984.825149093,7230770.027450117,6798419.942888093,6933654.6765490705,7141408.3898938345,6821491.254434963,7168787.754882782,7308461.586036616,6943874.598034901,6822510.405289334,6901599.337872436,null,null,null,null,null,null,null,null,0.8500305612422279,0.6389378812270108,0.7067139698976297,1.188442308211406,0.7278840615885925,0.605479101757657,0.6295485968392461,0.6190116494426309,0.8645587749647637,1.2197048079854083,0.7724508556465156,1.4058298779982303,null,null,null,null,null,null,null,null,1.4400355165870002,4.858147129867305,0.9192630153955368,1.9021952965329452,1.8451139934594183,2.9658270067199255,4.094523016042968,2.754823014189335,4.065127316803201,2.704248734026976,3.068221381053567,4.151281474572006,null,null,null,null,null,null,null,null,1.8359963462417843,2.4539664395279206,0.5011250298247192,3.6932917745307643,0.16765861469514823,4.564087672759559,1.4552932226880966,0.7696669753795292,4.265594845790726,2.7868341752088996,2.107513762938937,5.35104193732368,null,null,null,null,null,null,null,null,2402.183425950124,12.0,7026125.709392065,0.0
6898718.126736005,7012110.864088635,6827863.537392472,6876963.73048183,7371997.798385013,6988166.086399264,6886190.687472753,7121043.897713939,7001836.823401754,7034935.546064757,6935842.666624142,7007042.862906562,7012881.259453441,null,null,null,null,null,null,null,1.307677843994458,0.8372038319281059,0.6893556599937267,0.878985933980229,0.5915874353536852,1.4473036243228663,1.444326431116084,0.6701560014021466,0.8268472265725106,1.613646390712744,0.6238649987211033,0.8204107791364779,0.824703127991911,null,null,null,null,null,null,null,2.7613150945855747,0.9632901720812606,2.0246928529180113,2.3644614247517226,3.05440801074647,1.7799139021115,3.5469755423953675,4.09954201135313,4.6282064641705665,2.320109765428535,0.9967149897213943,0.03835826631349948,5.832339818494504,null,null,null,null,null,null,null,4.1853973977627765,3.7198630189319415,3.7834732084809177,3.2354019050527336,2.7586638430102717,5.847970056216875,5.0960833922792705,0.7637841495662079,6.144427874610862,5.542089641817172,3.9359366699862455,4.075316033431996,0.6909003801362816,null,null,null,null,null,null,null,2342.350479269077,13.0,6998122.606701582,0.0
7359340.428259402,7092093.647655559,6809384.6697236085,7015422.792922826,6999937.515234581,7020060.505394097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.6937122368864487,0.8089828922429425,0.9075257477853611,0.5386996290637472,0.6175448896680336,0.5958676483122388,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.6325706478787829,4.016351898871902,4.804406177819657,5.619297241855691,1.6148568107724275,2.3138013905755948,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.7134006601547083,3.6175498068743823,2.6690336862101773,5.101294395826555,5.957501127328577,3.449274931540315,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3850.104695542395,6.0,7049373.259865012,0.0
6898718.126736005,7012110.864088635,6822346.000362431,6876963.73048183,7009544.112906812,6781069.138554101,6885694.673672815,7121043.897713939,6850657.436418585,7008925.189487077,6874974.902916776,6802073.818370343,7002629.900947517,6786034.891217966,null,null,null,null,null,null,1.307677843994458,0.8372038319281059,1.4930399926685216,0.878985933980229,0.6173677836670435,1.398318193915212,1.3151860368302652,0.6207859572544225,1.3011772146168288,0.6897370161149722,1.4447575968876945,0.600055460270301,0.6836375415417721,1.109208162611111,null,null,null,null,null,null,4.001706994274082,0.9632901720812606,2.0246928529180113,2.3644614247517226,3.0437340287434522,1.7799139021115,3.5958659125700567,4.09954201135313,4.74237169061076,4.698521059695677,2.824190755240857,5.322508845262575,3.428855402120497,1.6171430297269767,null,null,null,null,null,null,4.184417186275459,3.7198630189319415,0.8734282103656081,3.2354019050527336,2.76208786380778,5.711993357419824,5.0960833922792705,0.14865005623059424,5.151860394754429,5.0830143983764735,1.1481523303229577,5.971262103619876,4.174036914625281,2.232736846474008,null,null,null,null,null,null,3016.742971153309,14.0,6909484.763133916,0.0
7320644.357620585,6787820.242956173,7007153.479911186,6805980.838786357,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.5478851093831832,0.6184567764299194,0.5671992119266412,0.5499258405171527,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.321987631368676,5.999180106065514,3.011623495185487,4.666049570818041,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.365091123967357,5.944357564047599,0.17532785599543832,3.4293171201640065,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6550.8720701767215,4.0,6980399.729818575,0.0
6932488.566904284,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.5924619535713324,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.2106618606321806,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.1572103966981018,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23797.191165843476,1.0,6932488.566904284,0.0
7219496.7726135235,7363984.825149093,7230770.027450117,6798419.942888093,6933654.6765490705,7141408.3898938345,6977225.989356321,7168787.754882782,7322185.830317645,6944066.582422514,7175690.665235732,7055122.47656293,null,null,null,null,null,null,null,null,0.8469449937985695,0.6376636537550296,0.7067139698976297,1.188442308211406,0.7278840615885925,0.605479101757657,0.6295485968392461,0.6190116494426309,0.7249964001843439,1.678600446892067,0.7724508556465156,1.4273781511867574,null,null,null,null,null,null,null,null,2.3211863648526836,4.861848215362144,0.9192630153955368,1.9021952965329452,1.8451139934594183,2.9658270067199255,6.126489706361262,2.754823014189335,4.065127316803201,4.701233789290515,3.061036634904879,5.561540400753129,null,null,null,null,null,null,null,null,0.4934120739991973,2.4383323295860353,5.961332454109483,3.6932917745307643,0.16765861469514823,4.564087672759559,1.4552932226880966,0.7696669753795292,4.265594845790726,2.7868341752088996,4.546411120372869,5.35104193732368,null,null,null,null,null,null,null,null,1800.815158265385,12.0,7110901.1611101385,0.0
6784146.850989678,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.657079320249045,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.89236237959137,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.2458921715905413,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30997.222642629455,1.0,6784146.850989678,0.0
6827945.371428314,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.5382798033308918,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.6286292232343547,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.538193453029653,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27250.536901959273,1.0,6827945.371428314,0.0
6782921.817915886,6862475.084479289,6778210.158308716,7000561.832577054,6822174.215209744,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.7383435037763866,0.5645118576322612,1.5511132585672134,0.7566650693197211,0.5448181348094971,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.419872610004746,5.893171143102064,0.8744471272171601,1.2228538477418172,4.0842202293480225,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.816092812482372,4.24658121518025,1.1916322738294938,5.402115658041803,2.0459808718544066,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6924.851218428605,5.0,6849268.621698137,0.0
6932838.182390226,6932386.587784889,6820054.563754844,6882300.654278965,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.6285930962052156,1.7036554462206228,0.6377888500710077,0.6940839633253322,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.8481121336416819,4.62253197037727,2.139706185983766,5.842949930996194,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.763554411533352,5.827911793862027,3.9264838880653192,6.04446525076404,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8793.877136177462,4.0,6891894.997052231,0.0
7185936.934046533,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.6869928207048103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.25487603074724,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.5204754764895565,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20622.405446540055,1.0,7185936.934046533,0.0
6867764.185750888,6786367.57653781,6810099.491324062,6957179.036796355,6999937.515234581,6827874.245942943,6849922.20153573,6832319.976739837,6858922.723262858,null,null,null,null,null,null,null,null,null,null,null,1.109208162611111,0.8048346885320374,1.4428553153230617,0.6878252743398906,0.5956919537353031,0.6100528815438793,1.6108250424950636,0.809848558717538,0.6334244487499519,null,null,null,null,null,null,null,null,null,null,null,3.0329191011729884,4.440141690298471,5.33277160114659,4.642018903002518,3.358993584220875,6.140823056908786,4.724516308755882,5.848072445579415,5.589597237420639,null,null,null,null,null,null,null,null,null,null,null,0.3000705741341478,4.6375329503603115,5.2938488146298175,5.085988716193981,5.424434917495098,2.8752652580520937,5.743644418877473,2.6572601821142667,2.525566948242583,null,null,null,null,null,null,null,null,null,null,null,4811.770446267518,9.0,6865598.5503472295,0.0
7338339.36171633,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.6955805423366022,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.126575030242717,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.279570337493173,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19181.39991668008,1.0,7338339.36171633,0.0
7246250.93869425,7360349.959809602,6778917.230923937,7000561.832577054,6822174.215209744,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.5874503135009673,0.635209734468841,0.7099910762187239,0.7566650693197211,0.560661570553588,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.20554159943564954,5.200115633927282,2.8010356393281595,1.2228538477418172,4.0842202293480225,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.014471467719999,3.9059297788876703,2.3591792988741576,5.402115658041803,2.0459808718544066,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4512.024613019076,5.0,7041650.835442917,0.0
7023195.093159949,6876163.352107904,6899501.791289907,6882920.070529592,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.6462368274638547,0.7320768122740866,0.6870231499755026,1.2222203896885313,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.2211929525561573,1.376107004316655,0.6793649137900464,4.576730981218583,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.105843108778816,1.911042737322365,5.309722428455891,6.236750773107415,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8195.353536244897,4.0,6920445.076771839,0.0
7334419.146310872,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.7069151093779387,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.9113255398949,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.4803581138001891,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19183.72142651012,1.0,7334419.146310872,0.0
6977712.88943595,7369286.7796441065,6882831.478213317,6908218.909127699,6823876.854263823,7141408.3898938345,6939312.161690613,6923707.935232002,7320931.516607646,7058944.026834136,null,null,null,null,null,null,null,null,null,null,0.57375396505028,0.6389378812270108,0.6978873024333788,0.9269614962017457,0.7284705273785532,0.605479101757657,1.6045082047590657,0.531915706409728,0.6884756113052652,0.6750067950010942,null,null,null,null,null,null,null,null,null,null,2.8595750892389917,0.18943051892976348,0.9521897720640062,1.6351439258277871,5.692655246302559,1.6173893755053514,3.562117496277698,2.0956078077600124,4.469832148684571,4.7879531726952616,null,null,null,null,null,null,null,null,null,null,2.0481793148822667,2.504589094609323,5.961696884376707,3.7418728608233396,0.8470656240008696,4.564087672759559,2.645442762024399,1.624206291136426,5.852763271132358,5.073848041591858,null,null,null,null,null,null,null,null,null,null,2346.3112717661243,10.0,7034623.094094313,0.0
6788988.73018048,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.6492840088220174,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.4885519900181885,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.1735433036774849,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30899.338928908866,1.0,6788988.73018048,0.0
7020338.10358715,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.6497689437676423,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.8722836487272256,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.44932438533336,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21843.276115878594,1.0,7020338.10358715,0.0
7359340.428259402,7092093.647655559,6809384.6697236085,7015422.792922826,6999937.515234581,6995607.690507886,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.6937122368864487,0.8089828922429425,0.9075257477853611,0.5386996290637472,0.6175448896680336,0.5805578087776163,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.6325706478787829,4.016351898871902,4.804406177819657,5.619297241855691,1.6148568107724275,2.3138013905755948,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.7134006601547083,3.6175498068743823,2.6690336862101773,5.101294395826555,5.957501127328577,3.4787447860663776,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3822.1247121150777,6.0,7045297.79071731,0.0
7335324.3109986875,6917656.033040231,7264412.305825233,6977223.158225104,6933921.800229263,7040172.479837019,6855876.434811722,6997708.919545641,6833001.243547043,6870018.98671851,6850986.841084762,7154192.794802363,6936620.798147943,6814539.972209445,6975509.303881413,7131930.225782252,7263666.337729353,null,null,null,1.109208162611111,1.2148310553788364,0.6060738980082152,0.6031933601807858,0.6096094040197733,1.6133448166485262,0.990069415132753,0.5994650871650858,0.6026115431723442,0.659673376442367,0.8054121724881559,0.6200880548398069,0.8034295844359495,1.1651118723773657,0.6043061740907192,0.5773484067932911,0.6305863206358863,null,null,null,3.086736734880347,5.938870323365805,4.852064373476494,5.005194502898838,3.5732359669875664,4.701013786953828,4.283171244449812,1.5585500659193041,5.568502409088215,4.550449201687529,3.5680831063398353,0.41600804412919,1.4165275135981927,1.9885986716138908,1.511901906327095,4.1085365096004685,2.4951599975601164,null,null,null,4.132738954545719,5.465899875163646,1.0455166338686745,0.9107647336584417,2.7856401040963057,1.5281950057108902,3.3320099683138316,2.6035285647464743,2.3574512433319157,2.3491806151535224,5.289291095970526,2.498649361933686,0.6283704237925404,3.95455026227527,4.570833049309887,6.037879062420696,1.5819415017530525,null,null,null,1723.4891829373432,17.0,7008985.996847999,0.0
6898718.126736005,7012110.864088635,6822346.000362431,6876963.73048183,7009544.112906812,6781069.138554101,6885694.673672815,7121043.897713939,7136921.131454388,7008925.189487077,6874974.902916776,6802073.818370343,7002629.900947517,6786034.891217966,null,null,null,null,null,null,1.307677843994458,0.8372038319281059,1.4930399926685216,0.878985933980229,0.6173677836670435,1.398318193915212,1.3151860368302652,0.6207859572544225,1.2978230663129935,0.6897370161149722,1.4447575968876945,0.600055460270301,0.6836375415417721,1.109208162611111,null,null,null,null,null,null,4.001706994274082,0.9632901720812606,2.0246928529180113,2.3644614247517226,3.0437340287434522,1.7799139021115,3.5958659125700567,4.09954201135313,4.87734274924672,4.698521059695677,2.824190755240857,5.322508845262575,3.428855402120497,1.6171430297269767,null,null,null,null,null,null,4.184417186275459,3.7198630189319415,0.8734282103656081,3.2354019050527336,2.76208786380778,5.711993357419824,5.0960833922792705,0.14865005623059424,5.151739427804426,5.0830143983764735,1.1481523303229577,5.971262103619876,4.174036914625281,2.232736846474008,null,null,null,null,null,null,2963.0742782153216,14.0,6929932.169922188,0.0
