timestamp,Solar Panel Voltage X mV,Solar Panel Voltage Y mV,Solar Panel Voltage Z mV,Total Photo Current mA,Battery Voltage mV,Total System Current mA,Boost Converter Temp 1 C,Boost Converter Temp 2 C,Boost Converter Temp 3 C,Battery Temp C,Sun Sensor X+,Sun Sensor Y+,Sun Sensor Z+,Solar Panel Temp X+ C,Solar Panel Temp X- C,Solar Panel Temp Y+ C,Solar Panel Temp Y- C,3.3 Bus Voltage mV,3.3 Bus Current mA,5.0 Bus Voltage mV,RF Temperature C,Receive Current mA,RF Current 3.3V Bus mA,RF Current 5.0V Bus mA,PA Device Temperature C,PA Bus Current mA,Antenna Temp 0 C,Antenna Temp 1 C
2018-05-14 16:10:51.0,4460,4438,4444,332,8292,219,0,1,1,1,2.99,1.62,4.41,-4.28,-3.25,-2.86,-3.74,3280.00,139.00,4962.00,0.85,37,50,23,16.4,113.6,-1.5,-0.3
2018-05-14 16:10:56.0,4298,4136,4192,291,8272,228,0,1,1,1,4.42,2.25,4.13,-3.87,-3.46,-3.27,-3.32,3280.00,141.00,4962.00,-0.01,37,50,23,16.4,113.6,-1.5,-0.3
2018-05-14 16:11:01.0,4103,3655,3644,266,8262,224,0,1,1,1,4.42,3.81,3.48,-3.25,-3.87,-3.48,-3.32,3280.00,142.00,4962.00,0.85,37,50,23,16.4,113.6,-0.3,-0.3
2018-05-14 16:11:06.0,4220,3633,3834,312,8282,219,0,1,1,1,4.42,4.41,3.06,-2.42,-4.08,-3.69,-3.53,3280.00,138.00,4962.00,0.85,37,50,23,16.4,113.6,-0.3,-0.3
2018-05-14 16:11:11.0,4220,3639,4002,307,8272,215,0,1,1,1,4.42,4.41,2.85,-1.80,-4.29,-3.27,-3.74,3280.00,130.00,4962.00,0.85,37,49,23,16.4,114.7,-0.3,-0.3
2018-05-14 16:11:16.0,4270,3633,4008,253,8262,219,0,1,1,1,3.76,4.41,2.88,-1.38,-4.50,-2.65,-3.74,3284.00,122.00,4962.00,0.85,37,48,23,16.4,113.0,-0.3,-0.3
2018-05-14 16:11:21.0,4376,4181,4348,255,8262,215,0,1,1,1,2.64,4.41,3.48,-1.38,-4.71,-2.03,-4.16,3280.00,140.00,4962.00,0.85,37,50,23,16.4,113.6,-0.3,-0.3
2018-05-14 16:11:26.0,4499,4125,3896,332,8292,215,0,1,1,1,2.19,4.41,4.39,-1.59,-4.71,-1.40,-4.37,3280.00,137.00,4962.00,0.85,37,50,23,16.4,114.1,-0.3,-0.3
2018-05-14 16:11:31.0,4566,4231,3968,353,8303,219,0,1,1,1,0.54,3.05,4.41,-1.80,-4.71,-0.78,-4.58,3280.00,138.00,4962.00,0.85,37,50,23,16.4,113.6,-0.3,-0.3
2018-05-14 16:11:36.0,4393,4332,4365,316,8282,219,0,1,1,1,0.00,2.92,4.41,-2.00,-4.29,-0.57,-4.78,3280.00,142.00,4962.00,0.85,37,50,23,16.4,114.7,-0.3,-0.3
2018-05-14 16:11:41.0,4293,4522,4175,314,8282,224,0,1,1,1,0.00,2.66,4.41,-2.21,-3.87,-0.57,-5.20,3280.00,142.00,4962.00,0.85,37,50,23,16.4,113.6,-0.3,-0.3
2018-05-14 16:11:46.0,4293,4522,4175,314,8282,224,0,1,1,1,0.00,2.66,4.41,-2.21,-3.87,-0.57,-5.20,3280.00,142.00,4962.00,0.85,37,50,23,16.4,113.6,-0.3,-0.3
2018-05-14 16:11:51.0,4544,4606,4471,315,8292,224,0,1,1,1,2.16,0.54,4.42,-2.63,-2.62,-0.99,-4.78,3280.00,140.00,4962.00,0.85,37,50,23,16.8,113.6,-0.3,-0.3
2018-05-14 16:11:56.0,4399,4259,4365,308,8282,219,0,1,1,1,2.45,0.00,4.42,-3.04,-2.41,-1.20,-4.37,3280.00,138.00,4962.00,0.85,37,50,23,16.8,114.1,-0.3,-0.3
2018-05-14 16:12:01.0,3946,4432,3857,320,8282,215,0,1,1,1,2.88,0.00,4.42,-3.25,-2.41,-1.40,-3.53,3280.00,144.00,4962.00,0.85,37,50,23,16.8,113.6,-0.3,0.9
2018-05-14 16:12:06.0,3946,4432,3857,320,8282,215,0,1,1,1,2.88,0.00,4.42,-3.25,-2.41,-1.40,-3.53,3280.00,144.00,4962.00,0.85,37,50,23,16.8,113.6,-0.3,0.9
2018-05-14 16:12:11.0,4466,4449,4511,320,8292,219,0,1,1,1,3.04,2.16,4.41,-3.25,-2.41,-2.03,-2.49,3280.00,139.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:12:16.0,4466,4449,4511,320,8292,219,0,1,1,1,3.04,2.16,4.41,-3.25,-2.41,-2.03,-2.49,3280.00,139.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:12:21.0,4466,4449,4511,320,8292,219,0,1,1,1,3.04,2.16,4.41,-3.25,-2.41,-2.03,-2.49,3280.00,139.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:12:26.0,4466,4449,4511,320,8292,219,0,1,1,1,3.04,2.16,4.41,-3.25,-2.41,-2.03,-2.49,3280.00,139.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:12:31.0,4466,4449,4511,320,8292,219,0,1,1,1,3.04,2.16,4.41,-3.25,-2.41,-2.03,-2.49,3280.00,139.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:12:36.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:12:41.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:12:46.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:12:51.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:12:56.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:13:01.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:13:06.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:13:11.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:13:16.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:13:21.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:13:26.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:13:31.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:13:36.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:13:41.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:13:46.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:13:51.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:13:56.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:14:01.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:14:06.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:14:11.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:14:16.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:14:21.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:14:26.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:14:31.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:14:36.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:14:41.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:14:46.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:14:51.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:14:56.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:15:01.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:15:06.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:15:11.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:15:16.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:15:21.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:15:26.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:15:31.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:15:36.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:15:41.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:15:46.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:15:51.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:15:56.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:16:01.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:16:06.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:16:11.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:16:16.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:16:21.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:16:26.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:16:31.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:16:36.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:16:41.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:16:46.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:16:51.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:16:56.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:17:01.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:17:06.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:17:11.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:17:16.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:17:21.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:17:26.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:17:31.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:17:36.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:17:41.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:17:46.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:17:51.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:17:56.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:18:01.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:18:06.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:18:11.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:18:16.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:18:21.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:18:26.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:18:31.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:18:36.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:18:41.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:18:46.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:18:51.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:18:56.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:19:01.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:19:06.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:19:11.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:19:16.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:19:21.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:19:26.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:19:31.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:19:36.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:19:41.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:19:46.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:19:51.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:19:56.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:20:01.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:20:06.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:20:11.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:20:16.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:20:21.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:20:26.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:20:31.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:20:36.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:20:41.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:20:46.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:20:51.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
2018-05-14 16:20:56.0,4337,4192,4063,267,8272,219,0,1,1,1,3.56,4.41,2.95,-0.35,-3.66,-1.82,-2.70,3280.00,141.00,4962.00,0.85,37,50,23,16.8,113.6,0.9,0.9
